x	y
30953.60742	29590.45703
30954.70117	28454.13477
30955.10742	29572.15625
30955.11914	28544.16602
30955.68945	29702.83984
30956.30078	28512.14648
30956.54102	28503.34961
30956.60742	29997.45703
30956.76172	28735.66797
30957.70703	29617.45703
30958.33789	28786.98828
30958.39648	28003.54883
30958.70508	29822.28906
30959.17773	28595.97461
30959.67188	29993.57227
30959.79492	29866.59375
30959.92383	29876.60938
30959.96875	29793.82617
30960.29297	29691.45313
30961.11719	29193.10742
30961.20703	29963.05664
30961.43164	29836.5
30961.73633	28727.96289
30961.75977	28370.32227
30962.73438	28467.35156
30963.14453	28553.65039
30963.30664	28595.55664
30963.45313	29796.12109
30964.02539	29788.17969
30965.00781	29561.75781
30965.70703	28577.55664
30966.0918	28763.35547
30966.51172	28749.05664
30967.59766	28853.76563
30967.7832	28788.57617
30967.92383	28760.63672
30968.20313	28814.88672
30968.21484	28079.37305
30969.23633	28746.94141
30969.41016	29785.95117
30969.74219	29891.13477
30970.1582	28029.7832
30970.30664	29984.25781
30970.31055	28509.28125
30970.62109	29827.19922
30970.64258	28779.55664
30970.75781	28517.69727
30971.14063	28761.8457
30971.45313	29760.46289
30971.70703	28597.45703
30971.95703	28832.06445
30972.28711	28721.23828
30972.36133	28564.78711
30973.51172	28544.01172
30973.91016	28497.19727
30974.3125	28691.5332
30974.54102	28809.38086
30974.70117	28747.75586
30975.02344	28297.71484
30975.56641	29806.17773
30975.66602	29814.43359
30975.87109	28740.95117
30976.25391	29729.87109
30976.56055	28184.05078
30976.63281	29731.63672
30977.05859	28519.89258
30977.35156	28859.70313
30977.38086	28777.85352
30977.43164	29276.92773
30977.49023	29093.5
30977.67969	28765.44922
30977.82227	28547.24609
30978.63086	28072.5957
30979.94531	28061.31836
30980.3125	28322.26953
30980.3125	29717.875
30980.39844	28113.52344
30980.74023	28491.09961
30981.00781	29337.55664
30981.08789	28856.12305
30981.68359	28700.24023
30981.77539	28588.98242
30982.86328	28034.47852
30982.91406	28564.15039
30983.23242	28749.95703
30983.42773	28518.625
30983.84375	29685.03125
30983.84375	28573.01953
30984.07031	28764.55078
30984.08008	29857.63672
30984.83008	28549.60156
30984.88086	28181.26563
30985.03516	28500.12695
30985.21094	29807.56836
30985.22656	28592.79883
30985.40625	29337.65625
30985.52539	28501.85156
30985.60742	29329.05664
30985.67773	28569.45703
30985.70703	29347.85742
30985.77539	28484.72266
30987.00977	28625.77734
30987.23438	29728.17578
30987.375	28612.25977
30987.47266	29760.92773
30988.24219	28775.30469
30988.24414	28613.49414
30988.54688	28638.99023
30988.60742	29321.85742
30988.70117	28164.79102
30988.89648	28107.85938
30989.49805	28593.96875
30989.74414	29709.63086
30990.4668	28580.71484
30990.78711	28736.60352
30990.95508	29837.02344
30990.9668	28095.42578
30991.02734	28515.25977
30991.66992	29159.61719
30991.68359	29810.79688
30992.59375	28603.38086
30992.76758	29106.71094
30993.31055	28183.41016
30994.00781	29909.25781
30994.41992	28524.20117
30994.71875	29693.91016
30995.30664	28465.05664
30996.23633	29750.63281
30996.50195	29771.4043
30996.84766	29085.20703
30997.08984	29733.58203
30997.23633	28184.4375
30997.3125	28863.18164
30997.50781	29336.05664
30997.94336	28578.06641
30998.33008	28547.46094
30998.49219	28609.83398
30998.52344	28616.23633
30998.58203	29681.68555
30999.01758	28148.33008
30999.23633	28533.55078
30999.38867	28757.74609
30999.54297	28764.56445
30999.56445	28862.50977
31000.16992	29977.73047
31000.20117	28172.87695
31000.39648	28494.29297
31000.66406	29977.56836
31001.24609	28588.48828
31001.34961	28102.71289
31001.56641	28595.18945
31001.61133	28392.39648
31001.78906	28712.17188
31001.80273	28544.3457
31002.10156	28825.78906
31002.15234	28112.04297
31002.66406	29765.05469
31002.71094	28167.57813
31002.85742	28051.65234
31003.16211	28194.92188
31003.18164	28080.54102
31003.5957	28564.02539
31003.82227	28572.75781
31004.36719	29741.3418
31004.64453	28199.08594
31004.88477	28179.65234
31005.2793	28178.71484
31005.67383	28175.73828
31005.94141	28851.87305
31005.95508	28090.42773
31006.16016	28214.99609
31006.39258	28844.4668
31006.91211	28018.05859
31007.0332	28577.35352
31007.08984	28170.67578
31007.29883	28791.63867
31007.50195	28589.72656
31008.23242	28812.38867
31008.45313	28102.20898
31008.47852	28411.35742
31008.82813	28833.74219
31008.95508	28797.32422
31008.98828	28601.66406
31009.80664	28234.65625
31011.04688	28778.69336
31011.2793	28130.32617
31011.4082	29739.33984
31012.10742	28662.05664
31012.35352	28100.27148
31012.50781	28494.89844
31012.66406	28513.67383
31012.78711	28746.87305
31013.19141	28862.41016
31013.84375	28175.69922
31015.70703	28540.00781
31016.00781	28664.45703
31016.16992	28846.27344
31016.41602	28841.75586
31018	28854.67188
31018.34961	28083.48438
31018.5957	29775.66797
31019	28792.55859
31019.18359	28557.50195
31019.2832	28574.70703
31020.32617	28866.48828
31021.3457	28834.83203
31022.17188	28516.1543
31022.38086	29982.30469
31023.06836	28853.75
31023.99219	28829.89453
31024.20703	29990.53906
31025.00781	29611.71289
31025.10742	28671.35742
31025.91406	29894.70508
31026.53711	28552.01367
31026.93945	28877.29688
31027.88086	29809.40234
31028.20703	28694.95703
31028.40625	28070.25781
31028.57813	28502.63477
31029.90039	28532.00977
31031.49414	28062.80664
31032.57227	28800.28711
31032.85352	28132.51172
31033	29985.40039
31034.16016	28050.26563
31034.28906	28612.43164
31034.36328	28822.49023
31035.50586	29780.95898
31037.07617	29590.27539
31039.11914	28489.58789
31039.39063	28046.20117
31039.66602	28852.89258
31040.46289	28499.37695
31040.66992	29958.91602
31040.73633	28794.39844
31041.50977	28508.12695
31042.27344	28403.68164
31042.52734	28792.35156
31042.79102	28861.96289
31043.58008	29975.7793
31044.58789	28157.51953
31044.5957	29996.48242
31045.19922	28567.26758
31045.49414	29970.51172
31045.68164	29747.64258
31045.71875	28781.41992
31046.04102	29983.45117
31046.98242	28832.54883
31047.0293	28196.13281
31047.38867	29080.3125
31047.76758	28421.56641
31048.25	28027.46094
31049.70703	28657.75781
31050.15039	29260.94141
31050.94336	28855.24805
31051.3457	28958.17773
31052.23633	28165.13867
31053.01563	29969.69531
31053.45117	28407.03711
31054.52148	29980.43945
31054.62695	29968.5625
31054.77344	29956.44336
31055.89258	29790.69531
31055.96094	29925.00586
31055.99805	28772.64063
31057.20898	28031.42188
31058.2207	28833.43359
31058.86328	29804.81641
31059.78125	29987.01563
31060.9707	28212.01367
31061.34766	28063.37891
31061.40625	29990.25781
31061.875	29935.88867
31062.12891	28708.44141
31063.75195	29793.45508
31064.02539	29984.66016
31064.77539	28228.05273
31065.30664	28714.55664
31065.60742	28157.75781
31066.25391	28264.69141
31067.13867	29120.40039
31067.20117	28813.99609
31068.00586	29372.41797
31068.01758	28814.21875
31069.57813	28237.625
31069.74023	28830.60938
31070.66602	28138.35938
31071.02148	28007.41992
31071.30664	29244.95703
31071.30664	28136.25781
31072.16016	28803.28516
31072.61133	28164.17383
31072.8457	29085.86328
31073.08984	29041.90625
31073.35352	28178.45703
31073.5625	28219.71094
31073.68164	28963.76758
31073.83984	28059.71484
31073.875	28193.12891
31074.08203	29080.43164
31074.50977	28174.31445
31074.7793	29105.44531
31075.05078	29957.35938
31076.84766	29106.48438
31077.17969	28820.86328
31077.625	28648.48047
31077.63281	28159.23438
31078.87695	28227.70117
31079.21875	29365.94141
31080.28516	29154.04688
31080.36523	28165.1875
31080.98242	28168.88672
31081.01953	29049.63281
31081.10352	29199.24219
31082.08203	28196.86719
31082.71484	28223.75
31083.30664	28672.05664
31084.53906	29094.46094
31084.57813	28235.87305
31084.58789	28172.19141
31085.44727	29216.50781
31085.7168	28050.68359
31085.95703	28130.75781
31086.06836	29085.7832
31086.18164	28181.94336
31086.85156	28165.25391
31087.74414	29116.74219
31087.99023	28190.18164
31088.08789	29471.89844
31088.14258	29133.12109
31088.1582	29244.07617
31088.7168	28160.72461
31088.8457	29110.57813
31088.95117	28271.39258
31089.01367	28159.61719
31089.80078	28177.60547
31090.58398	28178.33789
31090.66602	28671.99609
31090.67578	29108.20703
31091.41992	29771.22656
31092.88281	28225.01367
31093.00781	29386.65625
31093.37305	28198.98047
31093.55859	29754.05078
31093.68164	29265.75977
31094.26758	28186.46289
31094.38281	28249.99023
31095.38086	29166.08594
31095.67383	28206.9043
31096.125	29223.625
31096.30664	28692.95703
31096.91016	29825.52148
31097.17383	28159.875
31097.20703	28680.75781
31097.26953	29972.96094
31097.33398	29222.08594
31097.39453	28131.29688
31097.44141	28163.8457
31098.00781	28340.25781
31098.13281	29346.56445
31098.53516	28070.01953
31098.83008	29661.53711
31098.83594	28044.86523
31099.40625	28173.01172
31099.45898	29082.92383
31099.86328	28075.55469
31100.05273	29792.57813
31100.16992	28020.66406
31100.64844	29366.35742
31101.32617	29072.75
31102.68164	29915.32422
31103.24609	29328.48828
31103.70703	29938.75781
31103.92383	29077.71484
31104.09375	29891.80078
31104.17188	28236.25586
31104.48438	29949.9082
31104.79492	29000.56055
31104.82617	28180.83008
31104.85938	28690.39453
31105.26953	29914.45508
31105.29688	29864.24219
31105.32422	28653.39258
31105.60742	28358.85742
31105.98438	29006.1543
31106.36523	28368.89453
31107.16992	29064.43359
31108.40625	28686.65625
31108.68359	29111.63086
31109.14844	29125.46094
31109.24609	29148.13477
31109.29688	28608.26953
31109.48633	29025.01367
31110.42969	28011.98828
31110.73047	29771.98828
31110.81055	29045.62305
31111.25195	28956.7832
31111.38281	29776.53125
31111.96875	29828.88086
31112.37891	28209.94727
31112.75781	28995.22852
31113.20703	28390.45703
31113.48047	29040.60156
31113.62305	28137.23438
31114.36719	29837.23047
31114.90625	29966.95703
31115.38477	29932.44141
31115.41406	29870.25781
31115.64844	29003.16602
31115.72852	28713.03125
31116.04688	29496.35938
31116.40234	29065.17188
31116.61719	28672.64258
31117.10742	29797.72266
31117.19141	29769.69531
31117.80664	28386.35742
31117.81641	29039.32813
31118.83789	28057.10938
31118.85547	29025.69531
31119.91211	28594.70313
31120.00781	28386.65625
31120.32031	29037.94141
31120.68359	29935.64258
31120.78711	29168.67578
31121.14063	29040.83789
31121.20703	28395.35742
31121.20703	28405.85742
31121.27539	29372.86719
31121.9668	29675.92578
31122.22656	29730.92578
31122.44141	29107.80078
31122.60742	28383.85742
31123.00781	28379.05664
31123.32031	29705.45508
31123.46094	28044.91406
31124.03711	29818.85547
31124.38477	29371.19727
31124.9668	28206.07031
31125.10742	29339.71875
31125.20703	28417.75781
31125.30664	28422.35742
31125.32617	29359.9375
31125.41211	28603.27344
31125.48047	28013.33203
31125.72852	28678.09375
31126.20703	29967.05664
31126.43164	29342.13672
31126.64453	29797.21484
31127.00781	28396.05664
31127.16406	28328.11133
31127.28906	28714.92188
31127.30664	28426.55664
31127.40625	29870.15625
31128.01563	29780.6875
31128.41992	29897.57227
31128.5957	29859.13086
31129.00391	28609.9375
31129.00781	28398.55664
31129.06641	29794.0293
31129.07422	29781.66797
31129.36719	29771.20313
31129.60742	28414.95703
31129.82617	29121.81641
31130.60742	28408.45703
31130.66602	28094.01758
31130.70703	28387.65625
31130.87695	28154.77734
31130.98633	28592.10742
31131.07227	29795.46094
31131.41016	28680.05469
31131.86133	28016.93555
31131.88281	28995.18945
31132.40625	28450.55664
31132.50781	28458.05664
31132.80664	28407.65625
31132.82031	29291.85547
31133.41602	29772.02148
31133.70703	28390.05664
31133.92578	29032.7793
31134.19727	29048.28516
31135.00781	28144.75781
31135.10742	28432.55664
31135.2793	28628.98047
31135.36328	29254.25781
31135.4375	29859.65234
31135.77734	29760.83008
31136.07227	29042.35352
31136.24023	28717.21875
31136.79883	29842.88477
31137.00781	28389.95703
31137.00781	28436.35742
31137.96289	28404.35547
31138.06641	29360.27734
31138.11523	29765.2832
31138.40625	28130.35742
31138.99219	29044.96289
31139.47852	28628.63086
31140.37695	29414.50195
31141.91602	28134.21875
31142.20703	29371.65625
31142.70703	28135.45703
31143.47852	29859.5957
31143.48047	29140.86914
31143.625	28623.41211
31144.3418	29901.56055
31144.38867	29942.06445
31144.40234	29160.5918
31144.66016	28064.39453
31144.93945	29125.62891
31145.60742	28141.75781
31145.91016	29789.3125
31146.07031	28015.75586
31146.90039	28315.81055
31147.55273	29182.32031
31148.2207	29116.00977
31150.14453	29871.58984
31151.60742	28149.15625
31152.00781	28135.75781
31152.16406	29403.81055
31152.25195	28249.33594
31152.3457	28638.91406
31153.26172	29160.75195
31153.55078	28097.88867
31153.5957	28634.55273
31153.60742	29878.95703
31154.70703	28450.25781
31154.91797	29679.63867
31156.90625	28135.05664
31157.00781	29972.65625
31158.50781	28155.05664
31158.95898	28270.06836
31158.98242	29727.40234
31159.17188	28207.76953
31161.55469	28267.16797
31161.60742	28169.05664
31161.91211	28282.54297
31161.92969	28287.35156
31162.10742	28160.75781
31163.70117	29689.98047
31164.40625	28297.83594
31164.55664	29288.4668
31165.75391	28039.62109
31165.98047	29654.39453
31166.40234	29643.55078
31167.00781	29693.96484
31167.83984	29760.6875
31168.41992	29586.34375
31170.6875	29645.81445
31171.00781	29386.65625
31171.33203	29643.22266
31171.85156	28957.87695
31172.88477	29677.79492
31173.12305	29634.42773
31173.16797	29677.07422
31173.38867	28123.66211
31174.40039	29650.76953
31174.96289	28672.63477
31175.60742	28164.65625
31175.66211	29620.39648
31176.70703	29388.45703
31176.88281	29579.17383
31177.67383	29722.80859
31178.06641	29683.18164
31178.75586	29618.00977
31179.62305	29716.25
31180.50781	29992.75781
31180.66602	29722.06836
31181.20703	29669.64648
31181.59375	29584.2793
31181.71875	29663.36914
31183.25977	29370.20508
31183.63281	29691.14063
31183.75391	29703.02344
31184.38477	28079.31641
31184.56641	29680.51953
31185.14258	28299.60938
31186.18945	29649.99219
31186.30664	29688.73242
31186.36133	29683.39844
31186.45703	29665.27734
31186.8418	29606.6543
31187.14258	29720.23242
31188.38281	28219.38086
31188.40625	29420.05664
31188.90625	29429.45703
31190.73438	29681.83008
31191.3418	29620.7207
31191.88477	29696.01563
31192.13281	29555.52148
31192.36133	29691.54102
31192.42578	28332.53906
31192.76172	28767.26953
31192.99609	29720.81445
31193.35938	29439.19727
31193.41211	29694.6582
31193.41211	29673.97852
31194.21875	29658.25
31194.40625	29980.95703
31194.42969	29710.5625
31194.43945	29732.20313
31194.68359	29467.40625
31194.89648	29957.10352
31195.30664	29431.85742
31195.50781	29385.35742
31195.7793	29687.81445
31195.82227	28719.81641
31195.95508	28928.10742
31196.00586	28870.29492
31196.08203	29456.80273
31196.11719	28327.19336
31196.5	29130.14063
31196.50781	29423.05664
31196.54297	29648.90234
31196.57813	29676.02148
31196.70117	29737.5625
31197.00781	29473.83594
31197.29883	28728.58789
31197.50586	28867.66211
31197.70703	29337.25781
31198.32617	29932.05078
31198.93945	29826.49609
31199.6543	29687.71484
31200.06641	29677.90039
31200.21289	29459.53711
31200.25781	28765.61133
31200.35938	29696.27539
31200.42578	29687.45313
31201.04688	29675.89844
31201.10742	28207.45703
31202.03906	29618.33008
31202.65234	28857.69141
31205.49414	28029.84375
31206.19727	29663.40625
31206.68555	29697.22656
31207.52148	28755.49609
31207.62891	29709.57227
31207.79883	29670.60156
31207.85547	28892.81836
31207.96094	28715.17188
31208.04492	29458.98047
31208.20313	29970.23828
31208.37891	29443.82422
31208.82031	28163.73047
31209.95313	29695.40625
31210.20508	28856.38477
31211.20508	29754.50977
31211.56836	29686.08984
31212.19531	28171.58789
31212.44922	28799.7207
31212.57422	29121.52344
31212.80469	28911.80664
31213	29213.52539
31213.04102	29687.44727
31213.50586	29722.87305
31213.60156	29947.82813
31214.01758	29958.60938
31214.1582	28722.85938
31214.34961	29711.99023
31214.8418	29693.53711
31215.82617	29705.42773
31216.34766	28720.44336
31216.7207	29438.86523
31217.26953	28750.94141
31217.39258	29698.69727
31218.17578	28736.15039
31218.88477	29949.55078
31219.16992	29970.57617
31219.46875	28088
31219.92383	28162.89258
31219.97461	29465.01172
31220.02148	28129.75195
31220.02539	28780.6875
31220.61328	28812.12695
31220.61328	29427.13281
31220.98633	29918.31445
31221.08203	29938.48242
31221.70508	29744.01563
31221.81055	29954.76953
31222.59375	28831.58789
31222.84766	29428.29688
31223.23242	28183.70117
31223.50391	28802.05859
31223.51758	29679.17383
31223.74414	28091.97266
31223.80469	28855.77344
31224.60547	29408.55078
31224.60938	29713.31055
31224.94922	28705.80273
31225.00586	29734.99219
31225.01758	29704.88477
31225.16406	29618.79297
31225.23633	29415.58398
31225.26563	29714.64648
31225.38281	29453.27734
31225.39063	28748.71484
31225.47656	29954.15234
31225.77539	29234.4375
31226.25	29195.13281
31227.25	29752.64844
31227.42188	29769.06836
31227.69922	29698.08008
31227.75781	28728.56055
31228.07227	28214.92188
31228.45703	29549.18555
31228.53125	29969.4082
31228.96289	29991.36133
31229.86914	29329.89063
31230.0293	29369.62109
31230.41797	28197.31641
31230.56836	28091.98242
31230.94336	29742.17578
31230.95313	29679.82422
31230.9668	28036.54688
31231.08008	28716.81055
31231.62109	29747.99219
31232.25	29967.87109
31232.59961	29963.15625
31232.90625	28094.7207
31233.33203	29455.50391
31233.45703	28750.3125
31233.48047	29361.07422
31234.74219	29432.74414
31235.10742	29362.15625
31235.33008	29907.58984
31235.36523	29937.77734
31235.40625	29236.35742
31235.9375	29704.04102
31236.26758	29447.69336
31236.57031	29753.20898
31236.88867	28775.94141
31238.14648	29261.28906
31238.60156	28921.59961
31238.82031	28221.15039
31239.18164	29868.58008
31239.30664	29770.41797
31239.62695	29453.15234
31240.47656	29748.04492
31240.74609	29878.6875
31240.80859	29971.125
31241.71875	29676.34375
31241.72656	29429.03516
31242.81055	28215.03906
31243.00977	28206.4043
31243.16992	29594.09375
31244.16602	28761.58203
31244.31055	29588.92773
31245.09375	28238.51172
31245.11328	29915.69922
31245.20703	29407.65625
31245.24219	28215.98828
31246.46094	28765.30469
31246.61719	28213.91016
31247.23633	29442.47461
31247.95703	29764.46484
31248.19922	29657.45898
31248.87305	28245.17188
31250.66602	28093.66406
31251.6875	29743.03125
31252.81836	29723.90039
31252.93945	29745.58203
31253.10547	29594.62695
31253.43945	29655.62305
31253.69727	29686.45313
31253.79492	29599.40039
31255.04883	29710.57227
31255.3457	29454.71484
31256.00781	29365.25781
31257.45117	29443.38477
31257.61133	29608.05859
31257.63086	29596.68945
31257.99023	29471.40234
31258.30469	29524.03516
31258.33008	29910.90625
31258.42773	29602.86914
31258.80859	28750.23828
31259.30664	29340.05664
31259.85742	29674.70898
31259.99609	29577.82617
31260.20703	28420.75781
31260.25781	28233.98047
31261.05078	29675.25195
31261.60742	28290.15625
31261.72656	28199.29688
31262.10352	29772.61523
31262.27344	29746.34766
31262.46484	28040.33008
31264.11133	29744.54102
31264.19727	29599.85156
31264.96484	29716.11328
31265.71289	29806.39844
31266.09375	29605.38477
31266.14258	28778.35352
31266.41602	29574.82422
31266.625	29665.73633
31266.63672	29544.75977
31266.77344	29500.46094
31268.69531	29622.87695
31268.90625	29448.55664
31269.21289	29709.91992
31269.72656	29451.35742
31270.38672	28675.64258
31270.39453	29598.45313
31271.00781	29372.85742
31271.30859	28721.83594
31271.31445	29735.87695
31272	29887.74023
31272.25195	29576.48828
31272.51563	29491.30078
31272.67383	29574.29492
31272.74805	29594.6543
31274.10352	28692.78125
31274.22461	29584.48242
31274.50781	29363.65625
31275.20703	29357.85742
31276.21484	29549.31055
31276.91992	29541.1543
31278.44336	28753.11133
31278.56836	29684.13086
31278.66016	29896.0293
31278.83398	29931.24414
31279.64258	28769.38086
31279.6875	29283.50781
31281.08203	29867.84961
31281.10156	28744.11523
31281.25781	29877.9668
31281.28711	29817.90625
31281.54102	28740.48438
31282.21094	28402.85156
31283.14063	28784.35156
31283.16406	28236.9043
31283.41602	29446.0957
31283.88477	29939.05469
31284.30664	29421.05664
31284.45117	28751.22461
31284.48242	28755.625
31285.11328	29289.89258
31285.23438	28747.64648
31285.47852	28780.3457
31285.68945	29654.29492
31285.90625	28449.45703
31287.60742	29455.05664
31288.53516	28773.57617
31288.64648	29729.66602
31289.47266	29926.5957
31289.70508	29836.68945
31290.20703	29426.65625
31290.46289	29500.86523
31290.9375	28779.96289
31291.10742	29350.85742
31291.71875	29576.75781
31291.98633	29564.42578
31292.30664	28470.75781
31293.22266	29904.26563
31293.81641	28454.26172
31293.87305	28169.24414
31294.41602	29942.87109
31295.40625	29756.50586
31296.38281	29017.00195
31296.40625	29925.95898
31296.40625	29896.47656
31296.45508	29553.0918
31296.73633	28765.63477
31296.95898	29535.5918
31297.00586	29914.09961
31297.20703	29523.45703
31297.875	29929.23438
31298.50781	29535.35742
31299.05469	29880.61328
31299.48633	29795.81055
31300.67578	29886.63086
31300.85352	28712.31641
31300.98438	28759.15234
31301.00195	29912.21875
31301.00781	28365.55664
31301.55469	28905.32813
31301.6582	29756.12695
31302.04492	28786.83984
31303.06641	28838.46289
31303.80664	29511.55664
31303.83398	28780.2168
31304.07617	29791.98242
31304.61523	29950.74023
31305.10547	29920.35352
31306.20703	29539.85742
31306.53516	29818.8457
31306.80664	29524.75781
31306.83594	28890.53906
31307.85156	28826.35742
31307.89258	29647.64258
31307.95313	29888.99805
31307.9707	29916.59766
31308.50781	29539.45703
31308.71875	28840.96484
31309.20703	29510.05664
31309.4375	29179.83594
31309.45313	29112.47461
31310.05469	29894.38867
31310.65039	29805.96484
31311.60742	29527.75781
31312.07813	28658.05273
31312.32813	29782.25
31312.53906	29282.87891
31312.61523	29951.12109
31313.51563	29652.52344
31314.74219	28759.5957
31314.95508	28832.83594
31315.06836	29895.28906
31316.66992	29847.52734
31317.30273	29888.79883
31317.97852	28752.43945
31318.08008	28843.49414
31318.60742	29852.63867
31321.50781	29547.15625
31321.99219	28680.00781
31322.29688	29947.42773
31322.68164	28294.38086
31322.74805	29809.2832
31323.88477	28949.55664
31324.30664	29890.25781
31324.41797	29546.79883
31325.95508	29862.2832
31328.70703	28928.85742
31330.60352	28682.38867
31331.73828	29874.30664
31332.40625	29025.55664
31332.46289	29240.7207
31333.80469	29932.62891
31333.81836	29161.25586
31334.5293	29792.85352
31334.55273	29430.67188
31336.60742	28902.25781
31336.66797	29948.10156
31337.01953	29889.15039
31337.45117	29153.42969
31337.49805	28917.36719
31338.10742	28925.75781
31338.15234	29396.20898
31338.20703	28972.15625
31338.82422	29835.34375
31339.41797	29619.32813
31339.52148	28910.95117
31340.11328	28648.55469
31340.35156	29160.51367
31341.49023	29905.4082
31341.54883	29921.6875
31342.35156	29151.29492
31342.41016	28940.92188
31342.66406	28819.41992
31342.73828	28710.60742
31343.19727	29547.06836
31343.36914	28817.96875
31344.17773	28970.75
31345.61719	29177.79102
31345.90625	28946.45703
31346.48828	28439.41406
31347.21094	29560.66016
31347.40039	29557.9082
31347.40625	28688.11523
31347.50781	28920.05664
31347.80078	29533.12695
31347.90625	28855.25781
31348.68359	29267.12109
31349.03711	29367.69141
31349.28516	29432.25586
31351.07422	29574.9043
31351.60742	28935.05664
31352.00781	28282.75781
31352.30664	28974.85742
31352.58398	29140.85156
31353.91016	28710.17188
31354.60352	29567.16406
31354.97461	29519.88672
31355.10547	29467.01953
31356.10742	28968.85742
31356.40625	28953.55664
31356.43945	28823.82422
31356.48242	28995.20313
31356.60156	29547.3457
31356.96875	29545.98242
31357.47461	29595.82813
31357.66406	29552.38281
31357.71289	29191.84961
31357.7832	29831.20313
31358.73828	29740.05078
31359.05273	29561.64258
31359.10742	28900.55664
31359.44727	28890.95313
31359.70703	29132.65625
31359.79492	29571.54297
31360.14844	29541.33789
31360.54492	29458.98047
31360.76563	29566.63281
31361.20508	29581.20117
31361.20703	28958.85742
31361.70703	29538.25781
31362.07227	29545.95703
31362.87695	29368.52344
31364.08789	29070.31055
31364.48438	29178.23438
31364.73242	28556.09766
31364.875	29005.19727
31365.75586	29776.09375
31366.28711	29483.21094
31368.20703	29131.75781
31368.95703	29548.06445
31369.35352	29573.40234
31369.6543	29538.19141
31369.77148	29581.33203
31370.45117	29684.88281
31370.7832	29870.02539
31371.36719	29569.75781
31371.53516	29542.625
31371.83203	29536.86914
31371.86523	28899.92188
31372.1582	29538.61328
31372.22461	29493.26758
31372.39063	28636.38281
31372.50586	29595.32031
31372.55273	29554.91797
31372.70703	28788.25977
31372.91016	29789.82422
31373.07617	29595.95313
31373.14063	29281.58984
31373.85547	29561.41602
31373.98242	28667.76367
31374.02539	29598.06055
31374.06445	29529.00391
31374.06641	28467.11133
31374.40625	29922.45703
31374.68555	28124.30273
31375.51953	29554.60742
31375.89258	28495.17578
31376.24219	28473.25977
31376.4082	29269.05664
31376.50977	29408.71289
31378.20703	29868.35742
31378.26563	29569.7168
31378.50781	29894.15625
31378.6875	28257.10742
31379.9082	29570.87695
31379.93555	28877.28711
31380.06836	28465.03125
31380.19336	28921.25781
31380.21875	28863.39063
31380.7168	29570.31836
31380.80469	29576.2832
31381.08984	28472.06445
31381.33594	28746.79883
31381.79688	28695.70898
31381.99219	28887.35938
31382.11328	29239.25586
31382.72266	29551.68555
31382.76758	29221.10156
31383.44922	28901.28125
31383.57617	28149.52539
31383.68359	28895.00586
31384.30469	29695.45508
31384.57813	28869.2168
31385.98633	29495.58008
31386.38867	28479.68359
31386.79102	28885.71094
31386.79492	28463.78711
31386.90625	29497.65625
31387.26172	28060.50781
31388.05664	29516.2207
31388.0918	29204.21094
31388.10742	29020.35742
31388.20898	29482.08984
31388.24219	28572.43945
31388.68359	29183.26172
31388.9707	28446.42969
31389.35352	29245.01172
31389.35547	28883.47656
31389.45703	29563.88867
31389.83984	28189.7168
31389.92383	29868.36719
31390.88672	29458.64258
31391.02344	29501.87695
31391.08789	28471.72461
31391.11328	28469.42578
31391.88672	29122.14258
31391.94531	29219.33203
31392.23438	28119.77344
31392.51953	28872.14648
31392.70703	29524.75781
31392.90625	29918.65625
31393.10742	28895.85156
31393.12305	29513.63867
31393.50781	29487.85742
31393.98242	28457.55664
31394.38672	29508.41211
31395.45703	28468.29297
31395.54102	29542.6543
31395.56445	28668.11719
31395.83984	29880.67773
31396.28906	28066.3418
31396.39648	28656.00977
31396.40625	29525.65625
31396.52344	28868.00781
31397.04688	29266.75586
31397.19727	28468.06836
31398.13477	28478.28906
31398.74609	29620.23438
31400.00781	29643.65625
31400.79102	28475.1582
31401.0957	28468.28711
31401.37695	29440.49805
31401.96875	28476.30859
31402.30664	29008.65625
31402.66602	28461.00781
31403.30664	29024.05664
31403.31445	28473.01172
31403.70703	29962.25195
31404.46094	28453.65625
31404.79688	28889.375
31405.03906	28456.89648
31405.06445	28458.91797
31405.10742	29561.55664
31405.36719	28361.0957
31405.67188	29201.82422
31405.95117	28870.3418
31406.08789	29497.37695
31406.31641	28478.85156
31406.92188	29887.63086
31407	28317.15234
31407.00586	29176.67188
31407.07813	28198.49414
31407.35156	28484.14063
31407.74609	28472.02539
31409.44336	29233.1543
31409.95508	29125.50586
31410.14258	28483.09766
31410.20703	29655.75781
31410.24414	29454.9082
31410.71875	28454.91797
31410.72461	29531.64453
31410.75	28456.81445
31411.07617	29878.57031
31411.30664	29562.45703
31411.94141	28456.08594
31412.2207	28476.34375
31412.4082	28453.52344
31413.80664	28990.05664
31413.89258	29632.30859
31414.19336	28473.36328
31414.64453	28467.77344
31415.63867	28464.23633
31415.75586	29171.52734
31415.89258	28475.91797
31416.00781	28980.75781
31416.20508	29221.75
31416.58398	29676.83008
31416.90625	29657.55664
31417.27344	28479.64063
31417.45898	29209.41406
31418.00781	28989.75781
31418.10742	29610.85742
31418.20703	29213.95703
31418.40625	29146.08203
31418.45898	29910.12305
31418.64844	28461.20117
31419.40625	29010.35742
31419.70703	29540.85742
31419.80664	29686.15625
31420.46875	29913.31055
31421.16211	28891.17773
31421.30664	29629.65625
31421.44922	28959.64453
31422.00781	28958.65625
